https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1625371200000,2021-07-04 04:00:00,LTC/USD,138.63,148.02,138.54,141.27,13631.9972453,1925792.250843531
1625284800000,2021-07-03 04:00:00,LTC/USD,135.35,141.46,134.93,138.63,5125.7294969,710579.880155247
1625198400000,2021-07-02 04:00:00,LTC/USD,132.43,137.2,130.69,135.35,18054.7799789,2443714.4701441145
1625112000000,2021-07-01 04:00:00,LTC/USD,139.14,140.85,132.07,132.43,26376.9219827,3493095.7781689614
1625025600000,2021-06-30 04:00:00,LTC/USD,142.23,144.62,136.18,139.14,11586.5381457,1612150.9175926978
1624939200000,2021-06-29 04:00:00,LTC/USD,138.46,149.14,138.35,142.23,29382.3761008,4179055.352816784
1624852800000,2021-06-28 04:00:00,LTC/USD,130.68,142.16,129.98,138.46,28067.4133602,3886214.053853292
1624766400000,2021-06-27 04:00:00,LTC/USD,129.24,133.16,124.69,130.68,14305.5347773,1869447.284697564
1624680000000,2021-06-26 04:00:00,LTC/USD,126.65,129.49,118.79,129.24,26875.1407999,3473343.196979076
1624593600000,2021-06-25 04:00:00,LTC/USD,137.17,137.86,123.96,126.65,32542.8621016,4121553.4851676403
1624507200000,2021-06-24 04:00:00,LTC/USD,126.84,137.17,126.84,137.17,4.46643,612.6602030999999
1624420800000,2021-06-23 04:00:00,LTC/USD,128.85,130.28,123.65,126.84,17102.776647,2169316.18990548
1624334400000,2021-06-22 04:00:00,LTC/USD,131.42,131.79,105.0,128.85,114811.3976089,14793448.581906766
1624248000000,2021-06-21 04:00:00,LTC/USD,149.54,149.7,119.81,131.42,53410.3442167,7019187.436958713
1624161600000,2021-06-20 04:00:00,LTC/USD,153.26,156.17,143.8,149.54,20384.8779349,3048354.6463849456
1624075200000,2021-06-19 04:00:00,LTC/USD,154.56,160.61,150.55,153.26,8192.1932419,1255535.536253594
1623988800000,2021-06-18 04:00:00,LTC/USD,165.29,167.24,151.57,154.56,20498.7228079,3168282.597189024
1623902400000,2021-06-17 04:00:00,LTC/USD,171.17,173.44,162.9,165.29,20810.8769447,3439829.8501894632
1623816000000,2021-06-16 04:00:00,LTC/USD,172.63,172.63,165.43,171.17,2368.8584207,405477.49587121897
1623729600000,2021-06-15 04:00:00,LTC/USD,178.68,181.0,170.42,172.63,23560.3791031,4067228.244568153
1623643200000,2021-06-14 04:00:00,LTC/USD,168.57,181.21,166.56,178.68,27900.4279869,4985248.472699292
1623556800000,2021-06-13 04:00:00,LTC/USD,157.54,172.58,156.88,168.57,20728.6065323,3494221.203149811
1623470400000,2021-06-12 04:00:00,LTC/USD,157.03,164.38,154.28,157.54,20473.4360159,3225385.1099448856
1623384000000,2021-06-11 04:00:00,LTC/USD,171.32,173.78,154.63,157.03,33114.0644749,5199901.544493547
1623297600000,2021-06-10 04:00:00,LTC/USD,170.3,173.32,162.24,171.32,39964.03195,6846637.953673999
1623211200000,2021-06-09 04:00:00,LTC/USD,154.73,174.61,154.73,170.3,13186.1164575,2245595.63271225
1623124800000,2021-06-08 04:00:00,LTC/USD,156.54,163.03,145.04,154.73,36444.3435016,5639033.270002567
1623038400000,2021-06-07 04:00:00,LTC/USD,181.05,182.26,152.73,156.54,32231.3516171,5045495.782140834
1622952000000,2021-06-06 04:00:00,LTC/USD,176.61,182.25,172.94,181.05,22642.2026378,4099370.7875736905
1622865600000,2021-06-05 04:00:00,LTC/USD,182.21,185.57,167.74,176.61,22877.7435891,4040438.295270951
1622779200000,2021-06-04 04:00:00,LTC/USD,182.95,184.86,169.25,182.21,17854.0960692,3253194.844768932
1622692800000,2021-06-03 04:00:00,LTC/USD,186.35,193.78,179.61,182.95,9287.477093,1699143.93416435
1622606400000,2021-06-02 04:00:00,LTC/USD,182.53,191.32,180.02,186.35,14386.4841678,2680921.3246695297
1622520000000,2021-06-01 04:00:00,LTC/USD,183.31,187.67,175.99,182.53,18565.1429673,3388695.5458212686
1622433600000,2021-05-31 04:00:00,LTC/USD,165.84,193.04,163.9,183.31,26817.3839815,4915894.657648765
1622347200000,2021-05-30 04:00:00,LTC/USD,166.49,181.0,163.8,165.84,50253.4666843,8334034.914924312
1622260800000,2021-05-29 04:00:00,LTC/USD,186.36,187.45,155.3,166.49,37051.651106,6168729.39263794
1622174400000,2021-05-28 04:00:00,LTC/USD,194.24,194.24,165.76,186.36,61876.230408,11531254.29883488
1622088000000,2021-05-27 04:00:00,LTC/USD,184.11,203.91,184.11,194.24,15202.6192788,2952956.768714112
1622001600000,2021-05-26 04:00:00,LTC/USD,191.73,204.42,180.78,184.11,65327.3442471,12027417.349333582
1621915200000,2021-05-25 04:00:00,LTC/USD,181.84,192.31,167.66,191.73,42428.0599189,8134731.9282506965
1621828800000,2021-05-24 04:00:00,LTC/USD,151.53,194.94,146.2,181.84,86443.9564812,15718969.04654141
1621742400000,2021-05-23 04:00:00,LTC/USD,171.4,172.98,118.36,151.53,134914.0322397,20443523.30528174
1621656000000,2021-05-22 04:00:00,LTC/USD,178.88,184.41,162.0,171.4,65258.2114475,11185257.4421015
1621569600000,2021-05-21 04:00:00,LTC/USD,208.58,208.58,157.31,178.88,56104.1326436,10035907.247287167
1621483200000,2021-05-20 04:00:00,LTC/USD,194.35,225.68,192.61,208.58,102991.4208676,21481950.56456401
1621396800000,2021-05-19 04:00:00,LTC/USD,273.41,276.04,165.0,194.35,294761.3607665,57286870.46496928
1621310400000,2021-05-18 04:00:00,LTC/USD,302.29,318.49,268.79,273.41,58271.0177222,15931878.955426702
1621224000000,2021-05-17 04:00:00,LTC/USD,269.11,307.75,261.3,302.29,50790.2161131,15353374.428829001
1621137600000,2021-05-16 04:00:00,LTC/USD,311.19,323.86,267.7,269.11,47809.7150207,12866072.409220578
1621051200000,2021-05-15 04:00:00,LTC/USD,325.04,327.31,296.55,311.19,22539.1150704,7013947.218757776
1620964800000,2021-05-14 04:00:00,LTC/USD,311.91,339.62,308.66,325.04,32980.6198167,10720020.665220167
1620878400000,2021-05-13 04:00:00,LTC/USD,325.49,326.62,290.96,311.91,26900.7830905,8390623.253757857
1620792000000,2021-05-12 04:00:00,LTC/USD,392.32,392.5,292.0,325.49,96151.8437401,31296463.61896515
1620705600000,2021-05-11 04:00:00,LTC/USD,352.72,406.11,348.22,392.32,33736.324236,13235434.72426752
1620619200000,2021-05-10 04:00:00,LTC/USD,409.76,409.97,334.78,352.72,81262.3068996,28662840.889626913
1620532800000,2021-05-09 04:00:00,LTC/USD,339.49,413.89,334.52,409.76,57913.8244315,23730768.69905144
1620446400000,2021-05-08 04:00:00,LTC/USD,353.15,356.06,335.0,339.49,23863.2199593,8101324.543982757
1620360000000,2021-05-07 04:00:00,LTC/USD,352.04,372.85,333.88,353.15,46128.9024,16290421.882559998
1620273600000,2021-05-06 04:00:00,LTC/USD,342.91,373.0,318.09,352.04,51291.0272047,18056493.21714259
1620187200000,2021-05-05 04:00:00,LTC/USD,332.4,366.13,322.46,342.91,89332.3938544,30632971.176612306
1620100800000,2021-05-04 04:00:00,LTC/USD,277.01,341.77,275.83,332.4,92222.9936914,30654923.103021357
1620014400000,2021-05-03 04:00:00,LTC/USD,273.21,299.99,271.0,277.01,47974.2847193,13289356.610093292
1619928000000,2021-05-02 04:00:00,LTC/USD,268.25,274.78,265.37,273.21,17850.5087162,4876937.4863530025
1619841600000,2021-05-01 04:00:00,LTC/USD,274.48,278.71,265.92,268.25,17586.7535763,4717646.646842475
1619755200000,2021-04-30 04:00:00,LTC/USD,260.2,275.08,260.2,274.48,15333.2846819,4208679.979487913
1619668800000,2021-04-29 04:00:00,LTC/USD,254.21,262.9,248.85,260.2,25409.6094502,6611580.37894204
1619582400000,2021-04-28 04:00:00,LTC/USD,255.99,260.54,248.5,254.21,25657.4080133,6522369.691060993
1619496000000,2021-04-27 04:00:00,LTC/USD,248.44,267.03,246.63,255.99,26678.6337,6829463.440863
1619409600000,2021-04-26 04:00:00,LTC/USD,238.39,252.07,236.28,248.44,24443.162582,6072659.31187208
1619323200000,2021-04-25 04:00:00,LTC/USD,224.44,240.41,211.16,238.39,41116.7477766,9801821.502463674
1619236800000,2021-04-24 04:00:00,LTC/USD,234.33,236.82,220.93,224.44,33810.3528983,7588395.604494452
1619150400000,2021-04-23 04:00:00,LTC/USD,232.76,242.53,217.17,234.33,48838.4823855,11444321.577394215
1619064000000,2021-04-22 04:00:00,LTC/USD,257.77,289.7,206.73,232.76,60038.0039473,13974445.798773548
1618977600000,2021-04-21 04:00:00,LTC/USD,258.64,276.75,251.53,257.77,40267.538577,10379763.418993289
1618891200000,2021-04-20 04:00:00,LTC/USD,247.8,273.18,234.65,258.64,46497.9540523,12026230.836086873
1618804800000,2021-04-19 04:00:00,LTC/USD,280.5,281.44,237.94,247.8,98041.3426995,24294644.7209361
1618718400000,2021-04-18 04:00:00,LTC/USD,273.18,282.59,246.0,280.5,63343.7053142,17767909.3406331
1618632000000,2021-04-17 04:00:00,LTC/USD,323.92,335.53,230.97,273.18,127930.6173864,34948086.057616755
1618545600000,2021-04-16 04:00:00,LTC/USD,295.14,334.28,276.92,323.92,79422.0315445,25726384.45789444
1618459200000,2021-04-15 04:00:00,LTC/USD,278.44,297.15,266.29,295.14,55883.377686,16493420.090246039
1618372800000,2021-04-14 04:00:00,LTC/USD,279.78,283.22,255.19,278.44,54483.1518264,15170288.794542816
1618286400000,2021-04-13 04:00:00,LTC/USD,250.17,283.31,247.8,279.78,40569.798751,11350618.29455478
1618200000000,2021-04-12 04:00:00,LTC/USD,253.87,258.79,240.01,250.17,40196.2581636,10055897.904787812
1618113600000,2021-04-11 04:00:00,LTC/USD,250.48,263.02,244.65,253.87,53769.7728469,13650532.232642503
1618027200000,2021-04-10 04:00:00,LTC/USD,226.62,258.28,225.73,250.48,76592.7518157,19184952.474796537
1617940800000,2021-04-09 04:00:00,LTC/USD,224.34,228.83,218.99,226.62,31003.8982606,7026103.423817172
1617854400000,2021-04-08 04:00:00,LTC/USD,221.42,228.9,221.42,224.34,21770.5672251,4884009.051278934
1617768000000,2021-04-07 04:00:00,LTC/USD,239.92,242.85,211.0,221.42,121237.2434965,26844350.45499503
1617681600000,2021-04-06 04:00:00,LTC/USD,218.43,244.46,212.38,239.92,139594.9656477,33491624.158196185
1617595200000,2021-04-05 04:00:00,LTC/USD,202.81,227.73,198.26,218.43,44641.1126875,9750958.244330624
1617508800000,2021-04-04 04:00:00,LTC/USD,199.46,207.51,196.96,202.81,15359.8668085,3115134.5874318853
1617422400000,2021-04-03 04:00:00,LTC/USD,210.75,217.51,192.43,199.46,22566.7064486,4501155.268237757
1617336000000,2021-04-02 04:00:00,LTC/USD,206.18,214.76,201.39,210.75,22987.6816569,4844653.9091916755
1617249600000,2021-04-01 04:00:00,LTC/USD,197.47,208.83,194.19,206.18,25614.7799339,5281255.326771502
1617163200000,2021-03-31 04:00:00,LTC/USD,193.62,200.82,187.21,197.47,21002.2776898,4147319.7754048062
1617076800000,2021-03-30 04:00:00,LTC/USD,190.84,200.0,190.11,193.62,18270.7997253,3537592.242812586
1616990400000,2021-03-29 04:00:00,LTC/USD,190.62,197.36,189.97,190.84,14472.8602202,2762000.644422968
1616904000000,2021-03-28 04:00:00,LTC/USD,186.28,192.15,180.39,190.62,12679.8944512,2417041.480287744
1616817600000,2021-03-27 04:00:00,LTC/USD,181.8,186.28,177.84,186.28,11350.6044984,2114390.605961952
1616731200000,2021-03-26 04:00:00,LTC/USD,175.15,184.8,174.01,181.8,16810.0268528,3056062.8818390407
1616644800000,2021-03-25 04:00:00,LTC/USD,175.83,178.15,167.72,175.15,21976.8966257,3849253.443991355
1616558400000,2021-03-24 04:00:00,LTC/USD,191.02,196.99,171.32,175.83,36668.4923813,6447421.015403979
1616472000000,2021-03-23 04:00:00,LTC/USD,188.27,193.32,181.29,191.02,18704.6189579,3572956.313338058
1616385600000,2021-03-22 04:00:00,LTC/USD,194.83,198.43,184.91,188.27,21343.8226465,4018401.4896565555
1616299200000,2021-03-21 04:00:00,LTC/USD,199.27,199.46,190.28,194.83,9210.3974091,1794461.7272149532
1616212800000,2021-03-20 04:00:00,LTC/USD,202.2,206.17,197.4,199.27,16596.7501861,3307234.409584147
1616126400000,2021-03-19 04:00:00,LTC/USD,201.09,202.98,199.0,202.2,4280.0424941,865424.59230702
1616040000000,2021-03-18 04:00:00,LTC/USD,204.75,208.19,195.9,201.09,20402.9448022,4102828.170274398
1615953600000,2021-03-17 04:00:00,LTC/USD,197.29,207.93,194.39,204.75,21607.8107285,4424199.246660375
1615867200000,2021-03-16 04:00:00,LTC/USD,196.38,205.2,193.25,197.29,27922.37977,5508806.3048233
1615780800000,2021-03-15 04:00:00,LTC/USD,219.66,222.4,191.29,196.38,69245.6269453,13598456.219518013
1615694400000,2021-03-14 04:00:00,LTC/USD,224.18,224.75,212.29,219.66,27016.7207667,5934492.883613322
1615608000000,2021-03-13 04:00:00,LTC/USD,217.13,230.0,214.69,224.18,42523.0499776,9532817.343978368
1615521600000,2021-03-12 04:00:00,LTC/USD,209.49,224.0,200.91,217.13,56028.2908388,12165422.789828643
1615435200000,2021-03-11 04:00:00,LTC/USD,199.59,211.37,197.45,209.49,21411.0265971,4485395.961826479
1615348800000,2021-03-10 04:00:00,LTC/USD,193.28,207.98,192.47,199.59,34097.542765,6805528.56046635
1615262400000,2021-03-09 04:00:00,LTC/USD,199.0,207.78,191.52,193.28,32679.8932444,6316369.766277632
1615176000000,2021-03-08 04:00:00,LTC/USD,188.53,200.55,179.89,199.0,36671.3701338,7297602.6566262
1615089600000,2021-03-07 04:00:00,LTC/USD,184.55,195.21,182.46,188.53,20095.9645071,3788692.188523563
1615003200000,2021-03-06 04:00:00,LTC/USD,179.56,186.77,174.84,184.55,20794.3682841,3837600.666830655
1614916800000,2021-03-05 04:00:00,LTC/USD,173.12,184.46,169.8,179.56,32761.2228386,5882605.172899016
1614830400000,2021-03-04 04:00:00,LTC/USD,185.14,187.66,168.63,173.12,26065.2335898,4512413.239066176
1614744000000,2021-03-03 04:00:00,LTC/USD,185.1,196.66,184.79,185.14,47944.2800469,8876404.007883064
1614657600000,2021-03-02 04:00:00,LTC/USD,173.54,185.29,170.77,185.1,29134.9123624,5392872.27828024
1614571200000,2021-03-01 04:00:00,LTC/USD,165.43,179.78,163.69,173.54,31620.4260082,5487408.729463028
1614484800000,2021-02-28 04:00:00,LTC/USD,158.59,169.9,153.09,165.43,34206.086511,5658712.891514731
1614398400000,2021-02-27 04:00:00,LTC/USD,176.05,179.82,158.1,158.59,28036.5582996,4446317.780733564
1614312000000,2021-02-26 04:00:00,LTC/USD,176.76,181.16,162.87,176.05,44743.5789677,7877107.077263585
1614225600000,2021-02-25 04:00:00,LTC/USD,181.64,196.0,169.5,176.76,38714.9265218,6843250.411993368
1614139200000,2021-02-24 04:00:00,LTC/USD,184.42,189.47,172.31,181.64,50500.0923616,9172836.776561024
1614052800000,2021-02-23 04:00:00,LTC/USD,195.58,198.3,158.88,184.42,111651.5557692,20590779.914955862
1613966400000,2021-02-22 04:00:00,LTC/USD,219.45,223.44,178.0,195.58,61611.5516267,12049987.267149987
1613880000000,2021-02-21 04:00:00,LTC/USD,227.43,232.98,218.93,219.45,24113.8315322,5291780.32974129
1613793600000,2021-02-20 04:00:00,LTC/USD,243.55,245.21,214.71,227.43,32412.9478161,7371676.721815623
1613707200000,2021-02-19 04:00:00,LTC/USD,224.91,246.98,222.88,243.55,44002.1057591,10716712.857628806
1613620800000,2021-02-18 04:00:00,LTC/USD,232.72,232.72,220.0,224.91,17503.565819,3936726.9883512896
1613534400000,2021-02-17 04:00:00,LTC/USD,208.92,239.41,203.57,232.72,63585.468375,14797610.200229999
1613448000000,2021-02-16 04:00:00,LTC/USD,216.5,221.83,200.49,208.92,39780.5957908,8310962.072613935
1613361600000,2021-02-15 04:00:00,LTC/USD,199.37,220.21,191.11,216.5,43384.9971803,9392851.88953495
1613275200000,2021-02-14 04:00:00,LTC/USD,215.95,230.71,186.23,199.37,73911.0888945,14735653.792896466
1613188800000,2021-02-13 04:00:00,LTC/USD,206.89,229.5,192.0,215.95,65669.6017114,14181350.48957683
1613102400000,2021-02-12 04:00:00,LTC/USD,183.12,207.81,177.0,206.89,64784.977093,13403363.91077077
1613016000000,2021-02-11 04:00:00,LTC/USD,182.53,191.24,181.02,183.12,19447.4506112,3561217.155922944
1612929600000,2021-02-10 04:00:00,LTC/USD,189.1,195.56,170.52,182.53,54301.2872779,9911613.966835087
1612843200000,2021-02-09 04:00:00,LTC/USD,172.44,194.79,164.4,189.1,51786.076492,9792747.064637199
1612756800000,2021-02-08 04:00:00,LTC/USD,148.49,172.87,148.29,172.44,49389.2595687,8516683.920026628
1612670400000,2021-02-07 04:00:00,LTC/USD,152.22,155.19,145.31,148.49,32870.8182087,4880987.795809864
1612584000000,2021-02-06 04:00:00,LTC/USD,161.7,164.0,150.77,152.22,30551.6849987,4650577.4905021135
1612497600000,2021-02-05 04:00:00,LTC/USD,148.08,164.0,147.53,161.7,40444.6712634,6539903.343291779
1612411200000,2021-02-04 04:00:00,LTC/USD,149.99,149.99,143.48,148.08,11789.1278331,1745734.0495254481
1612324800000,2021-02-03 04:00:00,LTC/USD,153.44,158.94,148.54,149.99,25529.5604497,3829178.771850503
1612238400000,2021-02-02 04:00:00,LTC/USD,133.23,154.75,133.23,153.44,54922.9535792,8427377.997192448
1612152000000,2021-02-01 04:00:00,LTC/USD,130.57,136.5,127.65,133.23,30296.2589753,4036370.5832792185
1612065600000,2021-01-31 04:00:00,LTC/USD,131.59,133.86,125.85,130.57,22381.7905025,2922390.3859114246
1611979200000,2021-01-30 04:00:00,LTC/USD,130.15,135.9,128.75,131.59,25533.9356352,3360010.590235968
1611892800000,2021-01-29 04:00:00,LTC/USD,136.2,146.12,127.78,130.15,39270.1407576,5111008.81960164
1611806400000,2021-01-28 04:00:00,LTC/USD,127.36,139.18,127.36,136.2,21859.7237235,2977294.3711407
1611720000000,2021-01-27 04:00:00,LTC/USD,131.83,131.85,118.14,127.36,29508.8642756,3758248.954140416
1611633600000,2021-01-26 04:00:00,LTC/USD,134.89,137.45,128.37,131.83,16280.9614466,2146319.1475052782
1611547200000,2021-01-25 04:00:00,LTC/USD,147.01,147.32,133.95,134.89,24758.8076988,3339715.5704911314
1611460800000,2021-01-24 04:00:00,LTC/USD,140.72,147.68,133.9,147.01,23284.2156131,3423012.537281831
1611374400000,2021-01-23 04:00:00,LTC/USD,137.16,143.49,136.0,140.72,31506.8152151,4433639.037068872
1611288000000,2021-01-22 04:00:00,LTC/USD,134.98,141.79,133.22,137.16,27079.5012159,3714224.386772844
1611201600000,2021-01-21 04:00:00,LTC/USD,144.77,144.77,122.8,134.98,18609.3243965,2511886.60703957
1611115200000,2021-01-20 04:00:00,LTC/USD,148.74,153.75,137.57,144.77,24865.7158717,3599809.686746009
1611028800000,2021-01-19 04:00:00,LTC/USD,158.59,166.15,147.74,148.74,50321.7677089,7484859.729021787
1610942400000,2021-01-18 04:00:00,LTC/USD,139.7,160.41,138.69,158.59,53205.1424097,8437803.534754323
1610856000000,2021-01-17 04:00:00,LTC/USD,143.98,145.75,136.6,139.7,18933.8450912,2645058.15924064
1610769600000,2021-01-16 04:00:00,LTC/USD,143.67,152.63,139.29,143.98,24341.1486891,3504638.5882566175
1610683200000,2021-01-15 04:00:00,LTC/USD,150.0,151.74,130.0,143.67,41259.3964726,5927737.491218441
1610596800000,2021-01-14 04:00:00,LTC/USD,145.02,155.29,145.02,150.0,4416.5325958,662479.88937
1610510400000,2021-01-13 04:00:00,LTC/USD,133.72,149.99,129.94,145.02,30655.9037107,4445719.156125714
1610424000000,2021-01-12 04:00:00,LTC/USD,140.8,146.78,125.67,133.72,57900.9617042,7742516.599085624
1610337600000,2021-01-11 04:00:00,LTC/USD,143.22,149.17,112.01,140.8,189473.712749,26677898.7550592
1610251200000,2021-01-10 04:00:00,LTC/USD,179.08,185.93,123.23,143.22,73183.5118874,10481342.572513428
1610164800000,2021-01-09 04:00:00,LTC/USD,171.49,186.37,163.65,179.08,34613.9067723,6198658.424783484
1610078400000,2021-01-08 04:00:00,LTC/USD,158.38,182.11,155.6,171.49,48038.2906634,8238086.465866467
1609992000000,2021-01-07 04:00:00,LTC/USD,170.5,170.5,150.43,158.38,15276.8855544,2419553.134105872
1609905600000,2021-01-06 04:00:00,LTC/USD,157.04,173.24,157.04,170.5,53189.9888721,9068893.102693051
1609819200000,2021-01-05 04:00:00,LTC/USD,149.58,163.56,146.8,157.04,46622.1471118,7321541.982437071
1609732800000,2021-01-04 04:00:00,LTC/USD,164.71,174.87,138.0,149.58,91816.4236269,13733900.646111703
1609646400000,2021-01-03 04:00:00,LTC/USD,135.78,165.0,135.53,164.71,59307.6641424,9768565.360894704
1609560000000,2021-01-02 04:00:00,LTC/USD,125.4,141.73,124.3,135.78,40854.6929817,5547250.213055226
1609473600000,2021-01-01 04:00:00,LTC/USD,132.33,132.33,123.75,125.4,22844.5307304,2864704.1535921604
1609387200000,2020-12-31 04:00:00,LTC/USD,127.01,134.2,122.19,132.33,24056.0795033,3183341.0006716894
1609300800000,2020-12-30 04:00:00,LTC/USD,130.02,131.27,122.87,127.01,28744.4263524,3650829.5910183243
1609214400000,2020-12-29 04:00:00,LTC/USD,126.08,132.78,120.03,130.02,24707.7052765,3212495.84005053
1609128000000,2020-12-28 04:00:00,LTC/USD,129.6,136.79,125.1,126.08,44789.631176,5647076.69867008
1609041600000,2020-12-27 04:00:00,LTC/USD,133.64,139.0,121.34,129.6,30469.9517104,3948905.7416678397
1608955200000,2020-12-26 04:00:00,LTC/USD,131.24,136.0,125.49,133.64,29822.3971589,3985465.1563153956
1608868800000,2020-12-25 04:00:00,LTC/USD,108.79,132.4,108.23,131.24,40934.3171279,5372219.779865596
1608782400000,2020-12-24 04:00:00,LTC/USD,102.67,112.63,101.17,108.79,37693.1487217,4100637.6494337437
1608696000000,2020-12-23 04:00:00,LTC/USD,113.84,113.94,95.29,102.67,46557.7247397,4780081.599024999
1608609600000,2020-12-22 04:00:00,LTC/USD,103.95,117.23,98.44,113.84,47321.5006907,5387079.638629288
1608523200000,2020-12-21 04:00:00,LTC/USD,115.59,118.59,100.55,103.95,62668.1225868,6514351.342897859
1608436800000,2020-12-20 04:00:00,LTC/USD,117.48,123.22,110.33,115.59,32340.3249004,3738218.155237236
1608350400000,2020-12-19 04:00:00,LTC/USD,108.24,124.55,105.35,117.48,64193.0843009,7541403.543669732
1608264000000,2020-12-18 04:00:00,LTC/USD,107.98,111.75,102.71,108.24,27344.8124428,2959802.498808672
1608177600000,2020-12-17 04:00:00,LTC/USD,91.37,112.88,91.37,107.98,13045.1932399,1408619.966044402
1608091200000,2020-12-16 04:00:00,LTC/USD,79.73,94.27,79.6,91.37,61017.6876526,5575186.120818062
1608004800000,2020-12-15 04:00:00,LTC/USD,83.68,83.69,78.44,79.73,30571.0447124,2437429.394919652
1607918400000,2020-12-14 04:00:00,LTC/USD,82.06,84.78,79.13,83.68,30132.182189,2521461.00557552
1607832000000,2020-12-13 04:00:00,LTC/USD,75.83,84.28,75.6,82.06,28579.7568853,2345254.850007718
1607745600000,2020-12-12 04:00:00,LTC/USD,74.8,77.64,74.46,75.83,11251.3088418,853186.749473694
1607659200000,2020-12-11 04:00:00,LTC/USD,72.03,75.22,69.82,74.8,27949.9996442,2090659.97338616
1607572800000,2020-12-10 04:00:00,LTC/USD,76.68,76.68,71.25,72.03,1330.46275,95833.2318825
1607486400000,2020-12-09 04:00:00,LTC/USD,76.63,78.2,72.05,76.68,29255.7477051,2243330.734027068
1607400000000,2020-12-08 04:00:00,LTC/USD,83.14,83.7,75.18,76.63,27600.5338372,2115028.907944636
1607313600000,2020-12-07 04:00:00,LTC/USD,83.33,86.82,81.84,83.14,28670.3644627,2383654.101428878
1607227200000,2020-12-06 04:00:00,LTC/USD,83.64,84.17,80.55,83.33,11644.5129807,970337.266681731
1607140800000,2020-12-05 04:00:00,LTC/USD,80.66,85.2,80.66,83.64,15073.0845219,1260712.789411716
1607054400000,2020-12-04 04:00:00,LTC/USD,86.91,86.91,79.5,80.66,1870.2227103,150852.16381279798
1606968000000,2020-12-03 04:00:00,LTC/USD,88.1,91.23,85.27,86.91,35247.8856286,3063393.739981626
1606881600000,2020-12-02 04:00:00,LTC/USD,84.78,90.71,83.33,88.1,26988.3828972,2377676.53324332
1606795200000,2020-12-01 04:00:00,LTC/USD,88.3,93.13,79.84,84.78,82317.576106,6978884.1022666795
1606708800000,2020-11-30 04:00:00,LTC/USD,79.79,90.65,76.78,88.3,56667.5915011,5003748.3295471305
1606622400000,2020-11-29 04:00:00,LTC/USD,74.56,81.01,73.27,79.79,33576.6805308,2679083.339552532
1606536000000,2020-11-28 04:00:00,LTC/USD,69.05,74.99,68.48,74.56,26694.7947831,1990363.899027936
1606449600000,2020-11-27 04:00:00,LTC/USD,70.94,72.53,65.33,69.05,37748.7912473,2606554.035626065
1606363200000,2020-11-26 04:00:00,LTC/USD,77.24,78.53,64.53,70.94,81304.0279895,5767707.74557513
1606276800000,2020-11-25 04:00:00,LTC/USD,86.12,90.06,71.32,77.24,41122.858436,3176329.58559664
1606190400000,2020-11-24 04:00:00,LTC/USD,89.49,94.08,85.88,86.12,42978.38368,3701298.4025216
1606104000000,2020-11-23 04:00:00,LTC/USD,83.93,92.5,83.61,89.49,43155.9947864,3862029.973434936
1606017600000,2020-11-22 04:00:00,LTC/USD,84.95,85.91,78.0,83.93,26677.1354249,2239011.976211857
1605931200000,2020-11-21 04:00:00,LTC/USD,82.05,88.5,80.33,84.95,40857.1002751,3470810.668369745
1605844800000,2020-11-20 04:00:00,LTC/USD,81.43,85.65,80.2,82.05,47286.7288885,3879876.105301425
1605758400000,2020-11-19 04:00:00,LTC/USD,74.15,83.35,74.15,81.43,3264.2745127,265809.873569161
1605672000000,2020-11-18 04:00:00,LTC/USD,75.47,75.94,68.0,74.15,44171.0861398,3275286.03726617
1605585600000,2020-11-17 04:00:00,LTC/USD,73.48,77.03,71.5,75.47,52609.8002914,3970461.627991958
1605499200000,2020-11-16 04:00:00,LTC/USD,66.23,75.64,65.84,73.48,47338.8282184,3478457.097488032
1605412800000,2020-11-15 04:00:00,LTC/USD,62.67,66.37,61.17,66.23,16897.1075099,1119095.430380677
1605326400000,2020-11-14 04:00:00,LTC/USD,64.4,64.71,61.87,62.67,21908.8195489,1373025.721129563
1605240000000,2020-11-13 04:00:00,LTC/USD,62.14,66.63,61.27,64.4,24112.7426205,1552860.6247602003
1605153600000,2020-11-12 04:00:00,LTC/USD,58.58,62.62,58.58,62.14,8538.0042153,530551.581938742
1605067200000,2020-11-11 04:00:00,LTC/USD,59.69,60.62,57.76,58.58,9108.4900409,533575.346595922
1604980800000,2020-11-10 04:00:00,LTC/USD,59.23,60.28,57.16,59.69,15034.0589642,897382.9795730979
1604894400000,2020-11-09 04:00:00,LTC/USD,60.93,61.75,57.45,59.23,13715.7231718,812382.283465714
1604808000000,2020-11-08 04:00:00,LTC/USD,59.55,61.85,58.77,60.93,7294.7453366,444468.833359038
1604721600000,2020-11-07 04:00:00,LTC/USD,63.42,64.34,57.12,59.55,23174.9435604,1380067.88902182
1604635200000,2020-11-06 04:00:00,LTC/USD,60.92,64.78,59.84,63.42,31097.2552312,1972187.926762704
1604548800000,2020-11-05 04:00:00,LTC/USD,55.66,62.37,54.98,60.92,31885.3589967,1942456.070078964
1604462400000,2020-11-04 04:00:00,LTC/USD,54.18,56.0,51.71,55.66,10384.3164954,577991.056133964
1604376000000,2020-11-03 04:00:00,LTC/USD,52.16,54.52,51.55,54.18,13955.5033122,756109.169454996
